match_id,blue_Win,blue_Wards,blue_Yellow_Wards,blue_Sight_Wards,blue_Blue_Wards,blue_Control_Wards,blue_Wards_Destroyed,blue_First_Blood,blue_Kills,blue_Aces,blue_Assists,blue_Void_Grubs,blue_Dragons,blue_Cloud_Drake,blue_Infernal_Drake,blue_Mountain_Drake,blue_Ocean_Drake,blue_Chemtech_Drake,blue_Hextech_Drake,blue_Heralds,blue_Towers_Destroyed,blue_Top_Towers_Destroyed,blue_Mid_Towers_Destroyed,blue_Bot_Towers_Destroyed,blue_Turret_Plates,blue_Inhibitors,blue_Top_Inhibitor,blue_Mid_Inhibitor,blue_Bot_Inhibitor,blue_Top_Plates,blue_Mid_Plates,blue_Bot_Plates,blue_Total_Gold,blue_Total_Level,blue_Avg_Level,blue_Total_XP,blue_Total_CS,blue_Total_Jungle_Monsters,blue_Gold_Diff,blue_XP_Diff,blue_Magic_Dmg,blue_Physical_Dmg,blue_True_Dmg,blue_Total_Dmg,red_Win,red_Wards,red_Yellow_Wards,red_Sight_Wards,red_Blue_Wards,red_Control_Wards,red_Wards_Destroyed,red_First_Blood,red_Kills,red_Aces,red_Assists,red_Void_Grubs,red_Dragons,red_Cloud_Drake,red_Infernal_Drake,red_Mountain_Drake,red_Ocean_Drake,red_Chemtech_Drake,red_Hextech_Drake,red_Heralds,red_Towers_Destroyed,red_Top_Towers_Destroyed,red_Mid_Towers_Destroyed,red_Bot_Towers_Destroyed,red_Turret_Plates,red_Inhibitors,red_Top_Inhibitor,red_Mid_Inhibitor,red_Bot_Inhibitor,red_Top_Plates,red_Mid_Plates,red_Bot_Plates,red_Total_Gold,red_Total_Level,red_Avg_Level,red_Total_XP,red_Total_CS,red_Total_Jungle_Monsters,red_Gold_Diff,red_XP_Diff,red_Magic_Dmg,red_Physical_Dmg,red_True_Dmg,red_Total_Dmg
NA1_4957961924,0.0,32.0,13.0,7.0,1.0,4.0,7.0,1.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24088.0,42.0,8.4,26281.0,382.0,28.0,-2799.0,-4916.0,8117.0,14132.0,1998.0,24248.0,1.0,48.0,18.0,10.0,2.0,2.0,14.0,0.0,8.0,0.0,9.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,26887.0,47.0,9.4,31197.0,372.0,97.0,2799.0,4916.0,8192.0,19159.0,1353.0,28707.0
NA1_4957953829,0.0,24.0,13.0,6.0,1.0,4.0,4.0,1.0,9.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26099.0,45.0,9.0,28726.0,338.0,94.0,-818.0,35.0,8757.0,16301.0,1529.0,26591.0,1.0,28.0,15.0,9.0,0.0,4.0,6.0,0.0,11.0,0.0,11.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,26917.0,45.0,9.0,28691.0,368.0,82.0,818.0,-35.0,5135.0,18627.0,3041.0,26808.0
NA1_4957946981,1.0,21.0,16.0,2.0,0.0,3.0,1.0,1.0,27.0,0.0,32.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,34976.0,46.0,9.2,29980.0,336.0,106.0,8072.0,2402.0,21711.0,23637.0,3880.0,49232.0,0.0,22.0,18.0,1.0,0.0,3.0,3.0,0.0,14.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,26904.0,46.0,9.2,27578.0,284.0,95.0,-8072.0,-2402.0,13993.0,16237.0,1288.0,31523.0
NA1_4957923582,1.0,171.0,19.0,8.0,1.0,3.0,0.0,0.0,17.0,0.0,20.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,30393.0,48.0,9.6,31745.0,378.0,94.0,7597.0,5503.0,14400.0,14771.0,3602.0,32776.0,0.0,28.0,16.0,5.0,0.0,0.0,1.0,1.0,5.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,22796.0,42.0,8.4,26242.0,318.0,80.0,-7597.0,-5503.0,4099.0,19507.0,2258.0,25866.0
NA1_4960672538,1.0,31.0,16.0,9.0,1.0,1.0,2.0,0.0,18.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,30022.0,45.0,9.0,28748.0,346.0,68.0,2478.0,1876.0,19444.0,21428.0,2754.0,43629.0,0.0,25.0,14.0,9.0,0.0,2.0,3.0,1.0,13.0,0.0,18.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,27544.0,44.0,8.8,26872.0,290.0,92.0,-2478.0,-1876.0,14049.0,16103.0,128.0,30282.0
NA1_4960654917,0.0,31.0,19.0,8.0,0.0,3.0,5.0,1.0,9.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,28159.0,46.0,9.2,30127.0,353.0,116.0,-1197.0,-926.0,12560.0,13734.0,324.0,26622.0,1.0,24.0,15.0,5.0,0.0,4.0,9.0,0.0,15.0,0.0,20.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,29356.0,48.0,9.6,31053.0,371.0,95.0,1197.0,926.0,17254.0,13837.0,1846.0,32940.0
NA1_4957774104,0.0,94.0,16.0,5.0,1.0,1.0,4.0,0.0,10.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26911.0,46.0,9.2,28454.0,325.0,86.0,-4186.0,-2374.0,15389.0,10744.0,825.0,26962.0,1.0,38.0,15.0,12.0,1.0,4.0,6.0,1.0,18.0,0.0,15.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,31097.0,48.0,9.6,30828.0,328.0,117.0,4186.0,2374.0,8606.0,24050.0,2126.0,34786.0
NA1_4956993014,0.0,21.0,15.0,5.0,0.0,1.0,17.0,0.0,6.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24595.0,46.0,9.2,28668.0,332.0,102.0,-3731.0,-2207.0,17123.0,18251.0,1333.0,36713.0,1.0,91.0,19.0,9.0,0.0,3.0,5.0,1.0,13.0,0.0,16.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,28326.0,48.0,9.6,30875.0,367.0,93.0,3731.0,2207.0,14684.0,17665.0,892.0,33243.0
NA1_4956973184,1.0,137.0,15.0,7.0,0.0,4.0,34.0,0.0,9.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,27178.0,47.0,9.4,31258.0,392.0,99.0,770.0,1832.0,15473.0,8088.0,1034.0,24598.0,0.0,72.0,19.0,6.0,0.0,4.0,5.0,1.0,10.0,0.0,8.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26408.0,47.0,9.4,29426.0,379.0,104.0,-770.0,-1832.0,12347.0,15297.0,795.0,28442.0
NA1_4956921392,0.0,25.0,17.0,4.0,0.0,4.0,2.0,1.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24222.0,44.0,8.8,28743.0,355.0,104.0,-5388.0,-5231.0,11014.0,11525.0,601.0,23142.0,1.0,30.0,14.0,4.0,1.0,7.0,5.0,0.0,15.0,0.0,10.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,29610.0,51.0,10.2,33974.0,379.0,108.0,5388.0,5231.0,11897.0,15501.0,1935.0,29335.0
NA1_4956880969,1.0,26.0,14.0,7.0,0.0,5.0,7.0,1.0,15.0,0.0,19.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,29394.0,51.0,10.2,34287.0,390.0,128.0,6055.0,6105.0,19451.0,15393.0,603.0,35451.0,0.0,18.0,13.0,3.0,0.0,2.0,10.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23339.0,45.0,9.0,28182.0,371.0,60.0,-6055.0,-6105.0,10932.0,11700.0,243.0,22878.0
NA1_4954684032,1.0,94.0,16.0,5.0,1.0,2.0,5.0,1.0,13.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,26829.0,45.0,9.0,28884.0,307.0,80.0,2383.0,3167.0,18079.0,21694.0,1151.0,40926.0,0.0,27.0,17.0,4.0,0.0,2.0,2.0,0.0,9.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,24446.0,43.0,8.6,25717.0,296.0,72.0,-2383.0,-3167.0,15232.0,12873.0,1340.0,29448.0
NA1_4954633189,1.0,20.0,12.0,3.0,0.0,3.0,2.0,0.0,5.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,23613.0,45.0,9.0,29214.0,360.0,92.0,-2660.0,-983.0,7490.0,12558.0,96.0,20147.0,0.0,38.0,18.0,7.0,0.0,0.0,3.0,1.0,7.0,0.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26273.0,47.0,9.4,30197.0,384.0,80.0,2660.0,983.0,9724.0,10829.0,300.0,20856.0
NA1_4954596771,0.0,25.0,18.0,5.0,0.0,2.0,3.0,1.0,12.0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,26422.0,46.0,9.2,30675.0,397.0,74.0,-1198.0,353.0,14784.0,18521.0,244.0,33553.0,1.0,31.0,17.0,9.0,0.0,5.0,7.0,0.0,9.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,27620.0,47.0,9.4,30322.0,374.0,98.0,1198.0,-353.0,4071.0,19063.0,323.0,23459.0
NA1_4952609176,1.0,50.0,18.0,7.0,1.0,2.0,5.0,1.0,21.0,0.0,22.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,31545.0,46.0,9.2,29082.0,332.0,86.0,4660.0,3774.0,15079.0,22115.0,434.0,37631.0,0.0,28.0,20.0,5.0,0.0,3.0,3.0,0.0,15.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26885.0,42.0,8.4,25308.0,276.0,70.0,-4660.0,-3774.0,9880.0,18069.0,2551.0,30505.0
NA1_4952560034,1.0,28.0,17.0,7.0,0.0,4.0,10.0,1.0,11.0,0.0,11.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,27971.0,46.0,9.2,30170.0,372.0,104.0,-193.0,-1018.0,16309.0,15685.0,330.0,32325.0,0.0,32.0,16.0,9.0,0.0,7.0,11.0,0.0,10.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,28164.0,48.0,9.6,31188.0,376.0,100.0,193.0,1018.0,16992.0,13104.0,423.0,30522.0
NA1_4952530761,0.0,26.0,15.0,7.0,0.0,4.0,5.0,0.0,8.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,25240.0,44.0,8.8,27621.0,361.0,88.0,-4436.0,-2533.0,8979.0,14017.0,2085.0,25086.0,1.0,29.0,14.0,8.0,1.0,4.0,5.0,1.0,15.0,0.0,29.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29676.0,47.0,9.4,30154.0,350.0,94.0,4436.0,2533.0,22534.0,14727.0,774.0,38037.0
NA1_4957515280,1.0,30.0,19.0,7.0,0.0,1.0,1.0,0.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,27372.0,47.0,9.4,30626.0,364.0,73.0,-802.0,1086.0,14455.0,14152.0,756.0,29366.0,0.0,19.0,12.0,6.0,0.0,1.0,5.0,1.0,14.0,0.0,17.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,28174.0,47.0,9.4,29540.0,352.0,96.0,802.0,-1086.0,9127.0,16843.0,3380.0,29354.0
NA1_4957477088,0.0,34.0,14.0,8.0,0.0,5.0,11.0,0.0,5.0,0.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23747.0,44.0,8.8,27853.0,344.0,87.0,-6722.0,-2575.0,14478.0,13457.0,2443.0,30384.0,1.0,34.0,14.0,12.0,1.0,7.0,14.0,1.0,18.0,0.0,31.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,30469.0,47.0,9.4,30428.0,339.0,80.0,6722.0,2575.0,18028.0,17345.0,1083.0,36460.0
NA1_4956683351,1.0,25.0,16.0,3.0,0.0,6.0,3.0,1.0,21.0,0.0,16.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,30710.0,46.0,9.2,30386.0,320.0,90.0,1837.0,-92.0,16199.0,17514.0,2937.0,36655.0,0.0,22.0,21.0,0.0,0.0,1.0,3.0,0.0,15.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,28873.0,47.0,9.4,30478.0,355.0,69.0,-1837.0,92.0,9583.0,24128.0,4197.0,37911.0
NA1_4954201837,1.0,100.0,18.0,8.0,0.0,6.0,10.0,1.0,9.0,0.0,10.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,26654.0,46.0,9.2,29697.0,387.0,76.0,807.0,396.0,14841.0,15436.0,544.0,30824.0,0.0,27.0,13.0,7.0,0.0,7.0,9.0,0.0,11.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25847.0,46.0,9.2,29301.0,364.0,64.0,-807.0,-396.0,14690.0,10563.0,2147.0,27403.0
NA1_4951564748,1.0,30.0,20.0,6.0,0.0,2.0,15.0,0.0,5.0,0.0,6.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,24583.0,46.0,9.2,29946.0,366.0,88.0,-2421.0,-901.0,10328.0,14371.0,580.0,25281.0,0.0,62.0,17.0,5.0,0.0,3.0,3.0,1.0,10.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,27004.0,47.0,9.4,30847.0,375.0,99.0,2421.0,901.0,6042.0,21454.0,1381.0,28881.0
NA1_4958387064,1.0,30.0,17.0,4.0,0.0,4.0,6.0,0.0,16.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,30168.0,49.0,9.8,32400.0,378.0,90.0,2605.0,1424.0,12764.0,19164.0,3337.0,35269.0,0.0,26.0,11.0,5.0,1.0,6.0,4.0,1.0,12.0,0.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27563.0,48.0,9.6,30976.0,361.0,94.0,-2605.0,-1424.0,10129.0,18322.0,1005.0,29461.0
NA1_4958345894,0.0,36.0,13.0,6.0,1.0,3.0,5.0,1.0,10.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26203.0,47.0,9.4,30021.0,373.0,74.0,277.0,446.0,8636.0,18303.0,754.0,27697.0,1.0,420.0,21.0,3.0,0.0,2.0,5.0,0.0,10.0,0.0,7.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,25926.0,46.0,9.2,29575.0,365.0,86.0,-277.0,-446.0,4661.0,22196.0,863.0,27724.0
NA1_4958289697,0.0,22.0,11.0,5.0,0.0,6.0,5.0,1.0,10.0,0.0,9.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,29462.0,48.0,9.6,30720.0,372.0,110.0,3355.0,1598.0,10835.0,19354.0,1028.0,31218.0,1.0,27.0,6.0,5.0,0.0,5.0,8.0,0.0,11.0,0.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,26107.0,45.0,9.0,29122.0,350.0,89.0,-3355.0,-1598.0,11516.0,12393.0,402.0,24315.0
NA1_4957256632,1.0,28.0,15.0,8.0,0.0,5.0,6.0,1.0,11.0,0.0,12.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27095.0,46.0,9.2,29447.0,360.0,93.0,-557.0,-1310.0,11460.0,13538.0,1796.0,26796.0,0.0,32.0,17.0,7.0,1.0,7.0,6.0,0.0,11.0,0.0,14.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,27652.0,46.0,9.2,30757.0,356.0,102.0,557.0,1310.0,11118.0,16108.0,913.0,28142.0
NA1_4957239015,0.0,30.0,17.0,7.0,0.0,3.0,4.0,0.0,8.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26136.0,46.0,9.2,29456.0,367.0,78.0,-831.0,-985.0,13987.0,14136.0,471.0,28597.0,1.0,281.0,15.0,7.0,0.0,3.0,8.0,1.0,15.0,0.0,12.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,26967.0,48.0,9.6,30441.0,361.0,82.0,831.0,985.0,8478.0,21244.0,118.0,29843.0
NA1_4956716200,0.0,33.0,17.0,9.0,0.0,7.0,6.0,0.0,14.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,25833.0,46.0,9.2,29965.0,311.0,68.0,-1792.0,1510.0,5044.0,28339.0,4151.0,37537.0,1.0,22.0,12.0,3.0,0.0,3.0,7.0,1.0,11.0,0.0,8.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,27625.0,46.0,9.2,28455.0,363.0,100.0,1792.0,-1510.0,11553.0,13254.0,712.0,25521.0
NA1_4956690309,1.0,62.0,14.0,6.0,0.0,3.0,12.0,0.0,20.0,0.0,31.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,30979.0,48.0,9.6,31886.0,367.0,72.0,6293.0,6501.0,12804.0,21084.0,984.0,34876.0,0.0,36.0,19.0,7.0,0.0,10.0,3.0,1.0,9.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24686.0,42.0,8.4,25385.0,309.0,99.0,-6293.0,-6501.0,10269.0,20979.0,1406.0,32655.0
NA1_4955867536,0.0,177.0,19.0,7.0,0.0,2.0,4.0,1.0,10.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,28173.0,46.0,9.2,27985.0,310.0,96.0,931.0,-372.0,15938.0,26532.0,472.0,42947.0,1.0,58.0,13.0,5.0,0.0,3.0,3.0,0.0,16.0,0.0,19.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27242.0,45.0,9.0,28357.0,294.0,84.0,-931.0,372.0,17299.0,19523.0,1725.0,38552.0
NA1_4955757021,0.0,26.0,18.0,7.0,0.0,0.0,6.0,0.0,10.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,26416.0,46.0,9.2,29609.0,365.0,89.0,-832.0,1148.0,12793.0,15135.0,933.0,28863.0,1.0,25.0,12.0,6.0,1.0,6.0,8.0,1.0,13.0,0.0,12.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27248.0,45.0,9.0,28461.0,324.0,102.0,832.0,-1148.0,19224.0,17151.0,896.0,37274.0
NA1_4955670590,1.0,24.0,15.0,5.0,0.0,4.0,6.0,0.0,12.0,0.0,14.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27125.0,49.0,9.8,31174.0,352.0,95.0,502.0,1149.0,21601.0,8994.0,409.0,31007.0,0.0,27.0,21.0,3.0,0.0,3.0,4.0,1.0,9.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26623.0,47.0,9.4,30025.0,362.0,120.0,-502.0,-1149.0,10586.0,20548.0,1191.0,32328.0
NA1_4954384534,1.0,23.0,13.0,7.0,1.0,2.0,6.0,0.0,22.0,0.0,29.0,6.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,32950.0,48.0,9.6,32629.0,350.0,113.0,10445.0,9516.0,20658.0,16885.0,3181.0,40728.0,0.0,25.0,16.0,5.0,0.0,4.0,3.0,1.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22505.0,39.0,7.8,23113.0,306.0,57.0,-10445.0,-9516.0,11815.0,10150.0,368.0,22336.0
NA1_4954362057,1.0,22.0,15.0,4.0,0.0,3.0,3.0,1.0,13.0,0.0,12.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,28227.0,45.0,9.0,28780.0,324.0,104.0,3781.0,-19.0,11514.0,18653.0,1949.0,32119.0,0.0,19.0,7.0,8.0,0.0,2.0,3.0,0.0,11.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,24446.0,46.0,9.2,28799.0,294.0,59.0,-3781.0,19.0,12628.0,13954.0,930.0,27514.0
